,date,open,close,high,low,volume,amount,swing,chg_pct,chg_amount,turnover
489,2017-01-04,3340.56,3368.31,3369.57,3338.15,90050827,98014355468.0,0.94,0.78,26.08,0.32
490,2017-01-05,3368.34,3367.79,3373.41,3361.46,88336357,91189339582.0,0.35,-0.02,-0.52,0.32
491,2017-01-06,3366.85,3347.67,3368.87,3346.89,87459114,91072256748.0,0.65,-0.6,-20.12,0.31
492,2017-01-09,3345.75,3363.9,3366.22,3344.35,83707942,87916115243.0,0.65,0.48,16.23,0.3
493,2017-01-10,3361.64,3358.27,3370.51,3354.09,83819160,82533965080.0,0.49,-0.17,-5.63,0.3
494,2017-01-11,3355.8,3334.5,3366.63,3334.3,91071438,86750457122.0,0.96,-0.71,-23.77,0.33
495,2017-01-12,3332.69,3317.62,3343.13,3315.96,81239135,75031886874.0,0.81,-0.51,-16.88,0.29
496,2017-01-13,3317.96,3319.91,3338.17,3309.37,84180589,84556101403.0,0.87,0.07,2.29,0.3
497,2017-01-16,3314.15,3319.45,3322.78,3264.21,157779135,153262520121.0,1.76,-0.01,-0.46,0.56
498,2017-01-17,3305.6,3326.36,3327.38,3292.2,69453328,74754505696.0,1.06,0.21,6.91,0.25
499,2017-01-18,3323.34,3339.37,3350.96,3320.41,70623227,75680677264.0,0.92,0.39,13.01,0.25
500,2017-01-19,3330.95,3329.29,3346.5,3324.68,66159808,63869709163.0,0.65,-0.3,-10.08,0.24
501,2017-01-20,3326.98,3354.89,3358.41,3326.37,65300462,70831324310.0,0.96,0.77,25.6,0.23
502,2017-01-23,3359.05,3364.08,3378.74,3355.85,75557498,76492660154.0,0.68,0.27,9.19,0.27
503,2017-01-24,3363.14,3364.45,3371.32,3355.9,66194226,66049651289.0,0.46,0.01,0.37,0.24
504,2017-01-25,3361.66,3375.9,3376.44,3357.22,58376931,62483395802.0,0.57,0.34,11.45,0.21
505,2017-01-26,3378.26,3387.96,3395.88,3378.26,65316647,66488818305.0,0.52,0.36,12.06,0.23
506,2017-02-03,3390.93,3364.49,3392.48,3362.57,55188861,57113853255.0,0.88,-0.69,-23.47,0.2
507,2017-02-06,3368.11,3373.21,3381.33,3358.75,68521360,73408134768.0,0.67,0.26,8.72,0.24
508,2017-02-07,3371.77,3365.68,3376.71,3354.62,63754462,69758178999.0,0.65,-0.22,-7.53,0.23
509,2017-02-08,3361.78,3383.29,3383.69,3347.43,75402879,82869735773.0,1.08,0.52,17.61,0.27
510,2017-02-09,3381.9,3396.29,3406.59,3379.79,97558515,102134228699.0,0.79,0.38,13.0,0.35
511,2017-02-10,3398.32,3413.49,3422.33,3398.03,123768720,121908580284.0,0.72,0.51,17.2,0.44
512,2017-02-13,3416.92,3436.27,3439.54,3416.87,120144538,125332998844.0,0.66,0.67,22.78,0.43
513,2017-02-14,3438.51,3435.8,3440.67,3424.4,94809465,98537165438.0,0.47,-0.01,-0.47,0.34
514,2017-02-15,3435.39,3421.71,3448.03,3417.08,127643338,124653179488.0,0.9,-0.41,-14.09,0.46
515,2017-02-16,3421.83,3440.93,3440.93,3418.35,108276962,101809767504.0,0.66,0.56,19.22,0.39
516,2017-02-17,3443.62,3421.44,3457.56,3419.61,114600036,118033129670.0,1.1,-0.57,-19.49,0.41
517,2017-02-20,3421.64,3471.39,3472.6,3421.64,132628862,134681505159.0,1.49,1.46,49.95,0.47
518,2017-02-21,3475.06,3482.82,3490.09,3472.02,114842009,120675429543.0,0.52,0.33,11.43,0.41
519,2017-02-22,3483.2,3489.76,3489.95,3473.52,102815994,109232425841.0,0.47,0.2,6.94,0.37
520,2017-02-23,3487.57,3473.32,3492.96,3460.12,99536330,106555922466.0,0.94,-0.47,-16.44,0.36
521,2017-02-24,3468.96,3473.85,3473.85,3455.25,95535133,99875164759.0,0.54,0.02,0.53,0.34
522,2017-02-27,3471.13,3446.22,3472.84,3441.39,98672160,106830874529.0,0.91,-0.8,-27.63,0.35
523,2017-02-28,3445.03,3452.81,3460.91,3441.36,75215260,81979307361.0,0.57,0.19,6.59,0.27
524,2017-03-01,3452.21,3458.44,3472.7,3449.11,103260354,109317781348.0,0.68,0.16,5.63,0.37
525,2017-03-02,3463.48,3435.1,3468.47,3434.0,89898077,97876187925.0,1.0,-0.67,-23.34,0.32
526,2017-03-03,3424.66,3427.86,3428.88,3412.83,80994652,90009618835.0,0.47,-0.21,-7.24,0.29
527,2017-03-06,3427.25,3446.48,3449.03,3425.9,83070882,95178548496.0,0.67,0.54,18.62,0.3
528,2017-03-07,3446.16,3453.96,3454.04,3440.06,80334720,94483824245.0,0.41,0.22,7.48,0.29
529,2017-03-08,3452.2,3448.73,3457.04,3441.26,79587690,89124904682.0,0.46,-0.15,-5.23,0.28
530,2017-03-09,3442.9,3426.94,3443.05,3414.68,84570381,90090049490.0,0.82,-0.63,-21.79,0.3
531,2017-03-10,3423.98,3427.89,3436.24,3423.94,70016199,82161714923.0,0.36,0.03,0.95,0.25
532,2017-03-13,3425.67,3458.1,3458.1,3412.69,91684124,108489140923.0,1.32,0.88,30.21,0.33
533,2017-03-14,3456.66,3456.69,3465.39,3448.9,77077963,95317564129.0,0.48,-0.04,-1.41,0.28
534,2017-03-15,3452.21,3463.64,3463.92,3445.27,79104954,94056256667.0,0.54,0.2,6.95,0.28
535,2017-03-16,3472.27,3481.51,3492.13,3472.27,106333913,124695573677.0,0.57,0.52,17.87,0.38
536,2017-03-17,3485.31,3445.81,3488.5,3441.47,103755560,122368918550.0,1.35,-1.03,-35.7,0.37
537,2017-03-20,3449.05,3449.61,3454.06,3429.83,88734322,103769403897.0,0.7,0.11,3.8,0.32
538,2017-03-21,3449.77,3466.35,3466.7,3445.64,87707855,113528201390.0,0.61,0.49,16.74,0.31
539,2017-03-22,3450.75,3450.05,3464.33,3433.5,104935894,123865640377.0,0.89,-0.47,-16.3,0.37
540,2017-03-23,3452.41,3461.98,3470.82,3435.69,94318062,115813813702.0,1.02,0.35,11.93,0.34
541,2017-03-24,3464.2,3489.6,3499.32,3461.11,125645833,141752526681.0,1.1,0.8,27.62,0.45
542,2017-03-27,3488.76,3478.04,3505.98,3474.52,107015377,124388012134.0,0.9,-0.33,-11.56,0.38
543,2017-03-28,3480.25,3469.81,3482.29,3461.47,84194820,97495938765.0,0.6,-0.24,-8.23,0.3
544,2017-03-29,3472.97,3465.19,3483.06,3455.55,104851706,114663468279.0,0.79,-0.13,-4.62,0.37
545,2017-03-30,3461.62,3436.76,3467.3,3422.37,116376922,122088021630.0,1.3,-0.82,-28.43,0.42
546,2017-03-31,3434.82,3456.05,3456.31,3430.82,91577491,100984904830.0,0.74,0.56,19.29,0.33
547,2017-04-05,3476.42,3503.89,3504.54,3475.15,143399017,160742981172.0,0.85,1.38,47.84,0.51
548,2017-04-06,3507.99,3514.05,3517.78,3495.72,136767004,145221644165.0,0.63,0.29,10.16,0.49
549,2017-04-07,3514.45,3517.46,3526.81,3506.39,140293204,144559675567.0,0.58,0.1,3.41,0.5
550,2017-04-10,3519.46,3505.14,3522.8,3502.08,141887380,155747834572.0,0.59,-0.35,-12.32,0.51
551,2017-04-11,3503.83,3517.33,3520.13,3466.14,165945832,189457268655.0,1.54,0.35,12.19,0.59
552,2017-04-12,3514.57,3509.44,3523.1,3498.0,181824537,202154571423.0,0.71,-0.22,-7.89,0.65
553,2017-04-13,3500.28,3514.57,3518.44,3496.57,129981813,133345929014.0,0.62,0.15,5.13,0.46
554,2017-04-14,3516.81,3486.5,3517.47,3476.95,135474078,130425385379.0,1.15,-0.8,-28.07,0.48
555,2017-04-17,3475.74,3479.94,3480.57,3453.68,117164961,123884371227.0,0.77,-0.19,-6.56,0.42
556,2017-04-18,3474.89,3462.74,3489.08,3462.63,110927823,126790853425.0,0.76,-0.49,-17.2,0.4
557,2017-04-19,3452.99,3445.88,3459.35,3418.51,121349264,127050362407.0,1.18,-0.49,-16.86,0.43
558,2017-04-20,3444.52,3461.55,3465.61,3440.72,114184208,133977258346.0,0.72,0.45,15.67,0.41
559,2017-04-21,3461.39,3466.79,3475.56,3449.54,104419110,115208831746.0,0.75,0.15,5.24,0.37
560,2017-04-24,3458.23,3431.26,3458.23,3403.98,114660791,122778154321.0,1.56,-1.02,-35.53,0.41
561,2017-04-25,3427.73,3440.97,3449.67,3422.65,94072148,107599357209.0,0.79,0.28,9.71,0.34
562,2017-04-26,3440.25,3445.18,3466.57,3439.15,111940029,131316579235.0,0.8,0.12,4.21,0.4
563,2017-04-27,3435.1,3446.72,3449.27,3399.54,123298425,134610947828.0,1.44,0.04,1.54,0.44
564,2017-04-28,3439.57,3439.75,3439.9,3417.24,101632351,113761006698.0,0.66,-0.2,-6.97,0.36
565,2017-05-02,3427.92,3426.58,3436.31,3418.67,92797462,101635858602.0,0.51,-0.38,-13.17,0.33
566,2017-05-03,3421.76,3413.13,3432.22,3403.08,91669624,97854119098.0,0.85,-0.39,-13.45,0.33
567,2017-05-04,3404.94,3404.39,3421.4,3391.28,103482075,106985952575.0,0.88,-0.26,-8.74,0.37
568,2017-05-05,3393.48,3382.55,3395.45,3366.56,109895333,117464939578.0,0.85,-0.64,-21.84,0.39
569,2017-05-08,3369.11,3358.81,3374.16,3339.57,123749287,126885426472.0,1.02,-0.7,-23.74,0.44
570,2017-05-09,3342.6,3352.53,3358.05,3327.59,76771668,85528831749.0,0.91,-0.19,-6.28,0.27
571,2017-05-10,3350.65,3337.7,3369.43,3336.0,92082628,102194980791.0,1.0,-0.44,-14.83,0.33
572,2017-05-11,3322.95,3356.65,3359.6,3312.89,109252890,111576379054.0,1.4,0.57,18.95,0.39
573,2017-05-12,3350.94,3385.38,3387.27,3349.17,93386466,97522124594.0,1.14,0.86,28.73,0.33
574,2017-05-15,3391.59,3399.19,3406.58,3391.59,82977611,92183332845.0,0.44,0.41,13.81,0.3
575,2017-05-16,3390.93,3428.65,3428.85,3373.55,105242416,112814103201.0,1.63,0.87,29.46,0.38
576,2017-05-17,3423.19,3409.97,3433.97,3408.15,99736837,110553451835.0,0.75,-0.54,-18.68,0.36
577,2017-05-18,3387.67,3398.11,3409.93,3383.94,85759589,88091166041.0,0.76,-0.35,-11.86,0.31
578,2017-05-19,3395.23,3403.85,3405.94,3392.38,71473525,78397081602.0,0.4,0.17,5.74,0.26
579,2017-05-22,3400.59,3411.24,3424.18,3391.17,92539559,99021121578.0,0.97,0.22,7.39,0.33
580,2017-05-23,3405.03,3424.19,3434.77,3401.53,116911033,126767856025.0,0.97,0.38,12.95,0.42
581,2017-05-24,3409.72,3424.17,3424.17,3383.89,83553161,92620045548.0,1.18,0.0,-0.02,0.3
582,2017-05-25,3414.4,3485.66,3490.42,3413.22,130721631,136634020807.0,2.25,1.8,61.49,0.47
583,2017-05-26,3479.62,3480.43,3498.31,3473.04,103241153,112585907354.0,0.72,-0.15,-5.23,0.37
584,2017-05-31,3495.07,3492.88,3515.08,3474.92,104829745,115968724992.0,1.15,0.36,12.45,0.37
585,2017-06-01,3485.22,3497.74,3499.81,3476.43,103127724,116088766464.0,0.67,0.14,4.86,0.37
586,2017-06-02,3491.59,3486.51,3498.12,3470.2,82668009,92850745344.0,0.8,-0.32,-11.23,0.3
587,2017-06-05,3480.17,3468.75,3484.12,3462.31,79738153,85609467904.0,0.63,-0.51,-17.76,0.28
588,2017-06-06,3464.38,3492.88,3492.88,3460.45,64090000,77870000000.0,0.93,0.7,24.13,0.23
589,2017-06-07,3493.88,3533.87,3537.09,3491.13,104419968,124189290496.0,1.32,1.17,40.99,0.37
590,2017-06-08,3531.24,3560.98,3562.27,3528.18,90224906,112035618816.0,0.96,0.77,27.11,0.32
591,2017-06-09,3561.24,3576.17,3590.89,3560.63,101188265,121700585472.0,0.85,0.43,15.19,0.36
592,2017-06-12,3570.22,3574.39,3603.69,3565.9,90381166,117690802176.0,1.06,-0.05,-1.78,0.32
593,2017-06-13,3569.16,3582.27,3584.41,3559.21,75177139,94223085568.0,0.71,0.22,7.88,0.27
594,2017-06-14,3571.25,3535.3,3571.25,3530.27,83810783,106105319424.0,1.14,-1.31,-46.97,0.3
595,2017-06-15,3530.75,3528.79,3542.28,3508.95,82632535,106053902336.0,0.94,-0.18,-6.51,0.3
596,2017-06-16,3522.97,3518.76,3536.14,3514.39,76452708,91462287360.0,0.62,-0.28,-10.03,0.27
597,2017-06-19,3520.06,3553.67,3554.91,3520.06,79797140,98572357632.0,0.99,0.99,34.91,0.28
598,2017-06-20,3560.79,3546.49,3563.7,3539.51,80509560,98187595776.0,0.68,-0.2,-7.18,0.29
599,2017-06-21,3567.12,3587.96,3587.99,3545.57,87859825,117147795456.0,1.2,1.17,41.47,0.31
600,2017-06-22,3583.56,3590.34,3635.53,3581.34,135526986,169418805248.0,1.51,0.07,2.38,0.48
601,2017-06-23,3583.44,3622.88,3623.24,3569.32,105129134,133975113728.0,1.5,0.91,32.54,0.38
602,2017-06-26,3627.02,3668.09,3671.94,3627.02,134637996,170736840704.0,1.24,1.25,45.21,0.48
603,2017-06-27,3665.58,3674.72,3676.53,3648.76,97558702,123057229824.0,0.76,0.18,6.63,0.35
604,2017-06-28,3664.16,3646.17,3672.19,3644.03,97920858,124465946624.0,0.77,-0.78,-28.55,0.35
605,2017-06-29,3649.25,3668.83,3669.13,3644.73,85589499,111847268352.0,0.67,0.62,22.66,0.31
606,2017-06-30,3654.73,3666.8,3669.76,3646.23,81510029,102459981824.0,0.64,-0.06,-2.03,0.29
607,2017-07-03,3667.23,3650.85,3667.59,3633.78,88820859,115214688256.0,0.92,-0.43,-15.95,0.32
608,2017-07-04,3646.83,3619.98,3646.84,3611.69,95071414,125350416384.0,0.96,-0.85,-30.87,0.34
609,2017-07-05,3611.9,3659.68,3660.73,3610.46,88232425,120351563776.0,1.39,1.1,39.7,0.32
610,2017-07-06,3654.56,3660.1,3666.77,3629.56,102379246,132837126144.0,1.02,0.01,0.42,0.37
611,2017-07-07,3647.64,3655.93,3657.11,3631.87,103735498,123465392128.0,0.69,-0.11,-4.17,0.37
612,2017-07-10,3647.94,3653.69,3667.84,3641.53,120591910,141034627072.0,0.72,-0.06,-2.24,0.43
613,2017-07-11,3646.88,3670.81,3701.21,3645.99,118760827,145084362752.0,1.51,0.47,17.12,0.42
614,2017-07-12,3672.63,3658.82,3691.58,3640.59,122287793,143494598656.0,1.39,-0.33,-11.99,0.44
615,2017-07-13,3656.35,3686.92,3690.48,3652.56,125669550,146388680704.0,1.04,0.77,28.1,0.45
616,2017-07-14,3682.61,3703.09,3703.09,3672.74,105514004,121021448192.0,0.82,0.44,16.17,0.38
617,2017-07-17,3700.62,3663.56,3716.47,3621.36,178821601,196217253888.0,2.57,-1.07,-39.53,0.64
618,2017-07-18,3648.49,3667.18,3667.54,3622.04,124622057,141472284672.0,1.24,0.1,3.62,0.45
619,2017-07-19,3660.87,3729.75,3731.05,3658.2,182477788,198392451072.0,1.99,1.71,62.57,0.65
620,2017-07-20,3725.14,3747.88,3750.19,3723.07,142410040,169267150848.0,0.73,0.49,18.13,0.51
621,2017-07-21,3738.18,3728.6,3751.69,3722.06,117941225,141432631296.0,0.79,-0.51,-19.28,0.42
622,2017-07-24,3724.38,3743.47,3755.19,3719.85,134868723,154701873152.0,0.95,0.4,14.87,0.48
623,2017-07-25,3742.64,3719.56,3752.16,3713.28,121672059,133531656192.0,1.04,-0.64,-23.91,0.43
624,2017-07-26,3722.88,3705.39,3738.53,3684.18,136325210,146518003712.0,1.46,-0.38,-14.17,0.49
625,2017-07-27,3700.85,3712.19,3716.69,3672.5,145002903,161631223808.0,1.19,0.18,6.8,0.52
626,2017-07-28,3703.49,3721.89,3725.54,3696.78,111411392,125817860096.0,0.77,0.26,9.7,0.4
627,2017-07-31,3722.43,3737.87,3746.52,3713.66,148429038,160890134528.0,0.88,0.43,15.98,0.53
628,2017-08-01,3738.74,3770.38,3770.4,3737.09,152546540,173127577600.0,0.89,0.87,32.51,0.54
629,2017-08-02,3768.19,3760.85,3784.35,3759.28,172293384,189336784896.0,0.66,-0.25,-9.53,0.62
630,2017-08-03,3755.11,3727.83,3766.34,3718.44,146153943,164710461440.0,1.27,-0.88,-33.02,0.52
631,2017-08-04,3724.72,3707.58,3738.73,3707.0,157470060,168292663296.0,0.85,-0.54,-20.25,0.56
632,2017-08-07,3701.22,3726.79,3730.78,3689.96,124231529,134348537856.0,1.1,0.52,19.21,0.44
633,2017-08-08,3724.33,3732.21,3737.33,3718.81,137241928,146481868800.0,0.5,0.15,5.42,0.49
634,2017-08-09,3728.03,3731.04,3739.0,3713.57,124679990,137223598080.0,0.68,-0.03,-1.17,0.45
635,2017-08-10,3724.96,3715.92,3746.86,3688.18,130085128,148005171200.0,1.57,-0.41,-15.12,0.46
636,2017-08-11,3687.93,3647.35,3700.49,3645.09,150387420,161083469824.0,1.49,-1.85,-68.57,0.54
637,2017-08-14,3651.38,3694.68,3698.37,3651.38,115308452,140233895936.0,1.29,1.3,47.33,0.41
638,2017-08-15,3695.78,3706.06,3719.29,3692.28,106444856,124790632448.0,0.73,0.31,11.38,0.38
639,2017-08-16,3701.13,3701.42,3707.14,3679.73,104134141,127282167808.0,0.74,-0.13,-4.64,0.37
640,2017-08-17,3707.07,3721.28,3722.62,3704.41,108656251,137020002304.0,0.49,0.54,19.86,0.39
641,2017-08-18,3707.19,3724.67,3733.49,3700.41,96561705,123078164480.0,0.89,0.09,3.39,0.34
642,2017-08-21,3731.84,3740.99,3744.26,3728.61,100313073,123911716864.0,0.42,0.44,16.32,0.36
643,2017-08-22,3745.75,3752.3,3758.29,3734.55,100292856,131131076608.0,0.63,0.3,11.31,0.36
644,2017-08-23,3747.61,3756.09,3772.46,3741.72,104961572,124081156096.0,0.82,0.1,3.79,0.37
645,2017-08-24,3755.89,3734.65,3765.71,3729.09,89947372,107736018944.0,0.97,-0.57,-21.44,0.32
646,2017-08-25,3736.29,3795.75,3795.97,3736.29,129940900,150697082880.0,1.6,1.64,61.1,0.46
647,2017-08-28,3805.66,3842.71,3866.94,3805.66,185576325,236446281728.0,1.61,1.24,46.96,0.66
648,2017-08-29,3839.18,3834.54,3847.93,3825.76,128227069,158978682880.0,0.58,-0.21,-8.17,0.46
649,2017-08-30,3834.27,3834.3,3854.71,3827.86,141352858,166235123712.0,0.7,-0.01,-0.24,0.5
650,2017-08-31,3835.84,3822.09,3840.2,3800.89,132944934,157079216128.0,1.03,-0.32,-12.21,0.47
651,2017-09-01,3825.34,3830.54,3843.62,3818.16,158645512,182770434048.0,0.67,0.22,8.45,0.57
652,2017-09-04,3828.54,3845.62,3847.09,3813.55,149566321,175551070208.0,0.88,0.39,15.08,0.53
653,2017-09-05,3845.54,3857.05,3865.29,3841.95,124964155,145779757056.0,0.61,0.3,11.43,0.45
654,2017-09-06,3846.75,3849.45,3858.25,3831.38,131398723,155883315200.0,0.7,-0.2,-7.6,0.47
655,2017-09-07,3851.69,3829.87,3858.16,3828.83,123884180,156113395712.0,0.76,-0.51,-19.58,0.44
656,2017-09-08,3830.07,3825.99,3843.02,3813.98,106036503,134958583808.0,0.76,-0.1,-3.88,0.38
657,2017-09-11,3828.34,3825.65,3850.74,3817.51,123883996,154793902080.0,0.87,-0.01,-0.34,0.44
658,2017-09-12,3832.24,3837.93,3849.39,3822.0,144190241,187605311488.0,0.72,0.32,12.28,0.51
659,2017-09-13,3835.55,3842.61,3847.78,3822.94,95410785,126254362624.0,0.65,0.12,4.68,0.34
660,2017-09-14,3843.57,3829.96,3854.49,3820.09,115358584,143111639040.0,0.9,-0.33,-12.65,0.41
661,2017-09-15,3826.14,3831.3,3843.3,3818.52,122427005,153477214208.0,0.65,0.03,1.34,0.44
662,2017-09-18,3832.96,3843.14,3862.36,3832.96,117934405,152841027584.0,0.77,0.31,11.84,0.42
663,2017-09-19,3849.88,3832.12,3857.3,3820.29,112432988,145528459264.0,0.96,-0.29,-11.02,0.4
664,2017-09-20,3830.15,3842.44,3850.94,3827.89,101129541,135041884160.0,0.6,0.27,10.32,0.36
665,2017-09-21,3843.26,3837.82,3860.8,3837.38,111098191,144132894720.0,0.61,-0.12,-4.62,0.4
666,2017-09-22,3826.46,3837.73,3842.25,3816.82,100619802,128360894464.0,0.66,0.0,-0.09,0.36
667,2017-09-25,3829.22,3817.79,3835.39,3811.12,103948977,135980240896.0,0.63,-0.52,-19.94,0.37
668,2017-09-26,3810.33,3820.78,3821.69,3808.38,81869407,101036335104.0,0.35,0.08,2.99,0.29
669,2017-09-27,3818.96,3821.2,3832.57,3818.81,85655811,109299490816.0,0.36,0.01,0.42,0.31
670,2017-09-28,3821.59,3822.54,3827.33,3813.75,93544069,115646337024.0,0.36,0.04,1.34,0.33
671,2017-09-29,3825.2,3836.5,3852.22,3825.2,93306028,116056776704.0,0.71,0.37,13.96,0.33
672,2017-10-09,3910.11,3882.21,3918.84,3876.03,135535852,171941462016.0,1.12,1.19,45.71,0.48
673,2017-10-10,3883.0,3889.86,3900.74,3855.47,112532585,157979738112.0,1.17,0.2,7.65,0.4
674,2017-10-11,3886.82,3902.69,3913.07,3885.5,104418150,144152739840.0,0.71,0.33,12.83,0.37
675,2017-10-12,3902.02,3912.95,3917.44,3897.55,94340920,123147247616.0,0.51,0.26,10.26,0.34
676,2017-10-13,3912.98,3921.0,3927.17,3908.89,90142067,114314854400.0,0.47,0.21,8.05,0.32
677,2017-10-16,3926.28,3913.45,3947.42,3913.32,121355034,150823755776.0,0.87,-0.19,-7.55,0.43
678,2017-10-17,3910.79,3913.07,3924.61,3900.48,82241226,106708451328.0,0.62,-0.01,-0.38,0.29
679,2017-10-18,3914.82,3944.16,3944.41,3914.82,100969841,126420381696.0,0.76,0.79,31.09,0.36
680,2017-10-19,3940.58,3931.25,3944.03,3923.65,106527252,133189857280.0,0.52,-0.33,-12.91,0.38
681,2017-10-20,3918.53,3926.85,3928.96,3910.2,72980180,94529638400.0,0.48,-0.11,-4.4,0.26
682,2017-10-23,3930.89,3930.8,3936.27,3920.66,81484979,100280909824.0,0.4,0.1,3.95,0.29
683,2017-10-24,3926.23,3959.4,3959.5,3922.03,93058153,120192151552.0,0.95,0.73,28.6,0.33
684,2017-10-25,3958.17,3976.95,3978.09,3954.0,88205458,106820308992.0,0.61,0.44,17.55,0.31
685,2017-10-26,3980.05,3993.58,4013.6,3973.55,129895465,170488619008.0,1.01,0.42,16.63,0.46
686,2017-10-27,3992.55,4021.97,4024.46,3991.35,126672847,152974831616.0,0.83,0.71,28.39,0.45
687,2017-10-30,4022.16,4009.72,4033.34,3960.27,157387602,193489838080.0,1.82,-0.3,-12.25,0.56
688,2017-10-31,3995.39,4006.72,4009.28,3983.26,109178780,142897205248.0,0.65,-0.07,-3.0,0.39
689,2017-11-01,4007.91,3996.62,4032.46,3991.32,130417380,166477139968.0,1.03,-0.25,-10.1,0.47
690,2017-11-02,3994.09,3997.13,3999.23,3971.38,126100580,151981363200.0,0.7,0.01,0.51,0.45
691,2017-11-03,3992.35,3992.7,3999.34,3963.03,129404439,158142058496.0,0.91,-0.11,-4.43,0.46
692,2017-11-06,3989.18,4020.89,4021.64,3975.41,122081160,158911860736.0,1.16,0.71,28.19,0.44
693,2017-11-07,4022.4,4054.25,4064.22,4021.36,152116664,193990975488.0,1.07,0.83,33.36,0.54
694,2017-11-08,4051.49,4048.01,4089.15,4040.58,150827720,200949739520.0,1.2,-0.15,-6.24,0.54
695,2017-11-09,4043.07,4075.9,4076.61,4038.4,121056335,159247200256.0,0.94,0.69,27.89,0.43
696,2017-11-10,4070.28,4111.91,4116.71,4067.66,141817165,198869835776.0,1.2,0.88,36.01,0.51
697,2017-11-13,4115.55,4128.07,4137.65,4115.55,151446308,205930795008.0,0.54,0.39,16.16,0.54
698,2017-11-14,4129.27,4099.35,4133.55,4086.89,143236936,199605010432.0,1.13,-0.7,-28.72,0.51
699,2017-11-15,4084.21,4073.67,4102.81,4055.72,120635697,177753075712.0,1.15,-0.63,-25.68,0.43
700,2017-11-16,4063.49,4105.01,4107.62,4062.27,121384415,172903882752.0,1.11,0.77,31.34,0.43
701,2017-11-17,4094.08,4120.85,4122.38,4081.37,191784120,253079314432.0,1.0,0.39,15.84,0.68
702,2017-11-20,4093.73,4143.83,4144.51,4060.96,137447258,191589638144.0,2.03,0.56,22.98,0.49
703,2017-11-21,4131.85,4217.7,4220.26,4129.98,180350820,253302198272.0,2.18,1.78,73.87,0.64
704,2017-11-22,4228.37,4227.57,4260.64,4191.15,186477002,254298361856.0,1.65,0.23,9.87,0.67
705,2017-11-23,4213.38,4102.4,4214.19,4086.9,178147228,237536706560.0,3.01,-2.96,-125.17,0.64
706,2017-11-24,4089.47,4104.2,4116.59,4057.49,130858040,182912192512.0,1.44,0.04,1.8,0.47
707,2017-11-27,4088.93,4049.95,4088.93,4037.15,143455268,183004553216.0,1.26,-1.32,-54.25,0.51
708,2017-11-28,4034.21,4055.82,4056.48,4010.3,102058094,135539646464.0,1.14,0.14,5.87,0.36
709,2017-11-29,4061.35,4053.75,4069.24,4004.69,124553641,165743341568.0,1.59,-0.05,-2.07,0.44
710,2017-11-30,4034.01,4006.1,4052.8,3988.0,107983345,145829949440.0,1.6,-1.18,-47.65,0.39
711,2017-12-01,4003.56,3998.14,4027.11,3984.38,97386913,136010928128.0,1.07,-0.2,-7.96,0.35
712,2017-12-04,3989.05,4018.86,4032.99,3982.32,102647219,138223054848.0,1.27,0.52,20.72,0.37
713,2017-12-05,4007.94,4040.17,4045.93,4006.54,154087076,196337659904.0,0.98,0.53,21.31,0.55
714,2017-12-06,4027.12,4015.82,4031.75,3964.81,109286205,144114954240.0,1.66,-0.6,-24.35,0.39
715,2017-12-07,4003.58,3971.06,4017.95,3955.99,90254044,119651201024.0,1.54,-1.11,-44.76,0.32
716,2017-12-08,3962.83,4003.38,4014.14,3955.44,89282862,124371230720.0,1.48,0.81,32.32,0.32
717,2017-12-11,4006.88,4069.5,4069.5,4005.27,97148946,148476588032.0,1.6,1.65,66.12,0.35
718,2017-12-12,4068.51,4016.02,4070.15,4015.45,84338719,123515183104.0,1.34,-1.31,-53.48,0.3
719,2017-12-13,4013.83,4050.09,4052.69,4004.74,77546130,115006382080.0,1.19,0.85,34.07,0.28
720,2017-12-14,4050.9,4026.15,4057.62,4013.85,80768863,115086946304.0,1.08,-0.59,-23.94,0.29
721,2017-12-15,4018.73,3980.86,4020.27,3974.93,89044388,118474145792.0,1.13,-1.12,-45.29,0.32
722,2017-12-18,3983.3,3985.29,4008.07,3967.93,77853376,111724351488.0,1.01,0.11,4.43,0.28
723,2017-12-19,3985.82,4035.33,4035.63,3985.82,77528986,115998203904.0,1.25,1.26,50.04,0.28
724,2017-12-20,4036.02,4030.49,4044.85,4015.63,90604503,126812876800.0,0.72,-0.12,-4.84,0.32
725,2017-12-21,4023.08,4067.85,4080.78,4014.65,96836088,137819521024.0,1.64,0.93,37.36,0.35
726,2017-12-22,4064.91,4054.6,4076.8,4048.49,73473684,104426496000.0,0.7,-0.33,-13.25,0.26
727,2017-12-25,4057.42,4041.54,4086.93,4026.45,91926963,129938837504.0,1.49,-0.32,-13.06,0.33
728,2017-12-26,4040.62,4053.62,4056.86,4015.3,91118789,119725101056.0,1.03,0.3,12.08,0.33
729,2017-12-27,4045.28,3991.21,4047.74,3986.74,105153577,140516909056.0,1.5,-1.54,-62.41,0.38
730,2017-12-28,3993.0,4018.9,4036.7,3980.24,118542886,153636696064.0,1.41,0.69,27.69,0.42
731,2017-12-29,4022.88,4030.85,4043.14,4012.87,90486684,121257037824.0,0.75,0.3,11.95,0.32
732,2018-01-02,4045.21,4087.4,4087.78,4045.21,146935434,178402033664.0,1.06,1.4,56.55,0.52
733,2018-01-03,4091.46,4111.39,4140.05,4088.73,151852219,205726887936.0,1.26,0.59,23.99,0.54
